mesh2,x,y,elevation,land.area,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
402874,128.5625,27.29166667,13.93333333,958809,221.3333333,47.88888889,27.4175333,4605.905086,310.3333333,135.6666667,174.6666667,242.8333333,177.25,272.5,168.5,2067.233333,253.0666667,97.9,25.99581183,874.7333333,495.5666667,821.1666667,514.8666667
404066,140.8125,27.20833333,9.1,68534,230,45,30,3753,300,152,148,270,181,276,181,1325,151,53,26,409,196,382,196
404067,140.9375,27.20833333,6.1,137068,230,45,30,3753,300,152,148,270,181,276,181,1325,151,53,26,409,196,382,196
404200,142.0625,26.70833333,77.25,195145,234,45,31,3619,300,157,143,272,185,277,185,1317,151,53,26,413,196,392,196
404201,142.1875,26.70833333,116.9166667,9942943,230.3333333,45.33333333,31.11111111,3601.666667,296.6111111,153.4444444,143.1666667,268.4444444,181.7777778,273.2222222,181.7777778,1340.555556,153.2777778,53.83333333,26.44444444,420.7777778,199.8333333,400.6111111,199.8333333
404241,142.1875,27.04166667,84.19354839,17419185,227.3870968,45.25806452,30.29032258,3727.193548,296.0322581,149.2258065,146.8064516,267.2903226,177.5483871,272.3870968,177.5483871,1348.967742,152.9032258,54.51612903,25.77419355,416.4516129,201.0645161,391.4516129,201.0645161
404251,142.1875,27.125,70.71842105,17524833,227.2894737,45.36842105,30.34210526,3746.315789,296.6842105,149.1052632,147.5789474,267.5263158,177.6842105,273,177.6842105,1348.105263,153.3947368,54.47368421,25.73684211,415.8947368,200.6052632,389.0526316,200.6052632
404261,142.1875,27.20833333,57,2549588,230,45.875,30,3780.125,300,151,149,271,179.875,276,179.875,1333,152.5,54,26,410.5,199,381,199
412804,128.5625,27.375,79.73611111,66053743,217.6666667,48.09027778,27.60510172,4605.729679,306.8888889,132.6805556,174.2083333,239.1666667,173.6111111,268.9027778,164.9236111,2128.659722,261.1152778,98.48333333,27.19302463,907.5069444,495.4555556,856.1708333,533.8125
412805,128.6875,27.375,35.40909091,16894604,221.1363636,47.64772727,27.40509289,4601.10965,310.0909091,136.2272727,173.8636364,242.5,177.3409091,272.4090909,168.6363636,2071.3,259.1636364,98.96818182,26.72559935,886.1909091,489.5045455,828.0409091,515.2909091
412815,128.6875,27.45833333,21.90714286,8484767,223,46.63095238,26.96474291,4567.891768,311.4285714,138.5,172.9285714,243.9107143,179.6964286,273.9107143,170.9642857,2007.635714,264.1357143,99.67142857,27.19803936,862.7714286,480.9928571,797.4214286,498.7785714
412837,128.9375,27.625,21.36666667,1297333,215,55.13888889,29.27720865,4867.445387,308.6666667,120.3333333,188.3333333,238.8333333,167.75,269.5,159.4166667,2001.133333,288.1333333,95.23333333,30.86779231,866.2333333,455.6333333,832.8666667,484.9666667
412847,128.9375,27.70833333,126.1071429,83834114,208.8571429,54.89980159,29.14391142,4890.700085,303.2857143,114.9166667,188.3690476,248.0119048,161.1815476,263.5089286,152.8720238,2311.879762,304.852381,96.72619048,30.9956763,1012.452381,505.7214286,980.0690476,564.8202381
412857,128.9375,27.79166667,143.8588235,88674108,209.1764706,53.11078431,28.64292872,4846.021541,302.4941176,117.0941176,185.4,247.0294118,162.1470588,263.3647059,153.75,2401.304706,309.8117647,100.3611765,30.66994236,1054.531765,527.3117647,1012.903529,587.7270588
412861,128.1875,27.875,75.825,2476530,217,44.83333333,26.21832359,4604.173008,304,133,171,235,174.25,268.75,165,1886.8,261.2,102.5,30.51378553,841.3,432.9,751.8,479.7
412867,128.9375,27.875,99.91071429,49642062,211.3571429,51.07738095,28.04328832,4770.991912,303.6964286,121.5714286,182.125,231.1830357,165.5357143,264.8794643,156.9776786,2155.457143,302.2,102.6767857,30.60693056,945.0517857,486.15,894.2482143,530.9071429
412877,128.9375,27.95833333,4.8,22707,217,48,27.11864407,4657.634658,307,130,177,236,173.25,269.75,164.5,1857,285.6,90.4,34.67756985,829.2,403.5,760.4,452.5
412940,129.0625,27.70833333,41.27692308,10053837,213.7692308,55.07692308,29.21252714,4885.317349,307.6153846,119.0769231,188.5384615,254.4615385,166.0384615,268.25,157.7692308,2296.146154,303.4461538,97.35384615,30.93437085,1007.315385,503.2692308,974.3384615,542.9846154
412950,129.0625,27.79166667,53.55,13415741,213.5,53.921875,28.98064112,4830.870367,306.75,120.6875,186.0625,251.265625,166.671875,267.546875,158.28125,2317.1,310.5875,99.325,31.11659122,1018.3875,509.175,979.03125,548.06875
414211,142.1875,27.45833333,31.6,798088,228,46,30,3841,299,148,151,270,177,275,177,1360,161,57,26,418,204,378,204
414221,142.1875,27.54166667,25.5,45601,228,46,30,3841,299,148,151,270,177,275,177,1360,161,57,26,418,204,378,204
414231,142.1875,27.625,29.5125,1616978,227.875,46,30,3864.25,299,146.875,152.125,269.875,176,275,176,1373.5,165.25,58.125,26,421.25,207.125,375,207.125
414240,142.0625,27.70833333,9.085714286,500648,227,46,30,3856,299,147,152,269,176,275,176,1382,167,59,26,423,208,375,208
414241,142.1875,27.70833333,22.16666667,2777153,227,46,30,3866.666667,299,147,152,269,176,275,176,1380.888889,167,59,26,423,208,375,208
422901,129.1875,28.04166667,78.38780488,18679787,211.8780488,48.7703252,27.25574978,4719.148381,302.2926829,123.3658537,178.9268293,227.5670732,166.7926829,264.8658537,158.1280488,1885.77561,265.002439,84.14634146,33.92626952,852.6317073,396.2121951,754.5536585,453.3707317
422902,129.3125,28.04166667,63.552,11782518,213.08,49.26333333,27.51731891,4705.339028,303.44,124.44,179,232.02,168.07,265.9,159.44,1968.852,288.32,93.484,33.19234756,884.94,434.94,797.376,473.972
422911,129.1875,28.125,83.88095238,27480320,208.7380952,54.0297619,28.63664388,4891.640899,303.2619048,114.6190476,188.6428571,222.6071429,161.2559524,263.8690476,153.1071429,1889.238095,247.5142857,57.35,36.23885258,854.1,359.9404762,749.7452381,440.5
422912,129.3125,28.125,74.92409639,53910642,209.6385542,53.6375502,28.73807473,4849.590982,302.9518072,116.3373494,186.6144578,232.1355422,162.6957831,264.253012,154.4427711,2152.09759,305.046988,90.88795181,33.56241329,956.7036145,454.0506024,887.2722892,509.6891566
422913,129.4375,28.125,76.55,2594650,209.375,54.91666667,28.84280839,4900.626165,304.375,114,190.375,237.875,161.625,264.65625,153.625,2269.1375,344.65,106.2875,33.50813063,1008.85,514.8875,954.7625,540.0375
422921,129.1875,28.20833333,104.8963636,36980197,206,56.93333333,29.18754071,4999.091592,304,108.9636364,195.0363636,228.0045455,157.0045455,262.4090909,149.15,2056.498182,255.5345455,61.00727273,32.43649376,893.7909091,426.5727273,820.6381818,500.5927273
422922,129.3125,28.20833333,153.5969072,92856148,202.3092784,59.55927835,30.09532223,5041.460134,302.3608247,104.5051546,197.8556701,237.378866,152.8427835,259.193299,145.1443299,2601.273196,308.6948454,76.88247423,33.14767149,1140.364948,518.5587629,1058.757732,603.0814433
422923,129.4375,28.20833333,173.8508197,55543988,201.7213115,58.9931694,29.61939221,5066.558891,302.0819672,103,199.0819672,235.2581967,150.5901639,258.7786885,144.0286885,2721.647541,360.8213115,107.3327869,32.47669727,1209.818033,589.8590164,1122.360656,627.2327869
422931,129.1875,28.29166667,94.78372093,28824371,207.2790698,57.03100775,29.28672041,4974.938017,305.8604651,111.1627907,194.6976744,234.75,167.7034884,263.4825581,150.7616279,2293.904651,314.3023256,95.11627907,30.25176321,990.1186047,530.9953488,941.1627907,586.0744186
422932,129.3125,28.29166667,216.5939394,102214001,198.5656566,59.68686869,29.88884503,5078.903714,300.5656566,100.9494949,199.6161616,240.4166667,148.6464646,255.9040404,141.020202,2892.657576,355.2616162,92.48181818,32.64769804,1285.211111,604.4292929,1223.69798,693.0040404
422933,129.4375,28.29166667,224.1116279,90193937,197.5232558,61.39534884,30.05501121,5108.077394,302.9651163,98.70930233,204.255814,239.4825581,145.255814,255.2645349,139.7325581,3121.266279,378.4267442,112.3918605,31.24418843,1373.624419,678.2104651,1284.7,709.9348837
422934,129.5625,28.29166667,99.58888889,13247940,206.2222222,58.74537037,29.35392776,5018.374838,309.2222222,109.1111111,200.1111111,244.6666667,160.9305556,263.1388889,149.2638889,2663.038889,395.0222222,134.9055556,33.552727,1202.322222,611.1666667,1145.566667,639.1444444
422937,129.9375,28.29166667,43.71363636,37727865,215.75,43.58901515,25.30110151,4596.68706,306.0227273,133.7272727,172.2954545,233.3011364,173.3409091,267.5625,163.7329545,1920.913636,268.0568182,98.275,30.91561922,851.8272727,448.8795455,742.0045455,492.5204545
422942,129.3125,28.375,166.0380952,16896949,203.0952381,58.32142857,29.30900572,5034.921983,304.6190476,105.6666667,198.952381,245.25,153.5833333,259.9285714,145.8452381,2657.133333,377.1380952,110.2142857,31.37867995,1175.4,616.0428571,1139.490476,652.052381
422943,129.4375,28.375,140.74625,73979391,205.075,60.32291667,29.90670017,5022.24956,310.175,108.4875,201.6875,244.109375,161.03125,262.128125,148.321875,2810.3475,389.27125,131.50625,30.70277223,1238.67,661.27625,1189.83125,693.87375
422944,129.5625,28.375,138.3765432,82428291,206,56.94547325,29.02293056,4960.871286,308.0987654,111.9259259,196.1728395,242.5925926,166.4104938,262.2839506,149.7037037,2689.732099,385.9419753,143.7049383,32.10091185,1209.149383,634.0259259,1152.135802,688.4864198
422945,129.6875,28.375,36.9,7732045,212.8333333,52.38888889,28.06410665,4809.037439,309.4166667,122.75,186.6666667,232.4791667,176.0416667,267.25,158.2916667,2240.008333,334.6166667,106.9083333,31.96966523,998.7916667,555.8416667,920.3416667,578.5333333
422947,129.9375,28.375,28.25,7353043,216.6,43.41666667,25.51169458,4591.061983,305,134.8,170.2,233.85,174.375,268.35,164.7,1912.55,269.18,98.11,31.02893094,850.17,448.81,739.91,487.01
422954,129.5625,28.45833333,106.3836364,45654621,208.6,53.77272727,28.30373586,4873.301376,307.2181818,117.2545455,189.9636364,228.8818182,170.7681818,263.8318182,153.3272727,2460.529091,361.5018182,125.6054545,31.94328293,1100.812727,604.28,1030.590909,650.5309091
422955,129.6875,28.45833333,41.94920635,47683795,212.5873016,51.29232804,27.78232092,4795.239056,308.2698413,123.6666667,184.6031746,232.2738095,186.5357143,266.8968254,158.297619,2211.933333,326.6952381,104.6793651,31.72234936,988.4888889,546.3111111,893.2825397,577.3285714
422965,129.6875,28.54166667,49.68461538,7397232,212.6923077,48.61538462,26.77803432,4763.563683,306.9230769,125.3846154,181.5384615,231.5384615,206.7115385,266.6153846,158.7884615,2098.976923,313.4461538,96.40769231,32.28154249,945.1538462,514.7,837.8461538,552.0230769
423030,130.0625,28.29166667,2.75,362056,217,43.41666667,25.46543164,4572.458424,306,135.5,170.5,234.625,175.25,268.75,165.5,1923.5,270.65,98.2,31.16082965,857.25,448.95,748.35,487.8
423040,130.0625,28.375,17.62941176,11944615,216.7058824,43.01960784,25.21318788,4573.491406,305.8235294,135.1764706,170.6470588,233.9264706,174.7647059,268.3235294,165.0735294,1879.488235,268.3235294,96.34117647,31.5704277,838.6882353,439.4882353,728.1647059,478.7411765
432817,128.9375,28.79166667,105,2511416,209.1428571,43.02380952,24.73054689,4745.454879,299.7142857,125.7142857,174,226.9285714,165.3214286,262.75,155.6071429,1909.257143,286.8285714,93.37142857,36.26542141,898.4285714,424.6285714,762,497.4428571
432827,128.9375,28.875,66.6,45032,212,43.5,25.14450867,4731.030703,302,129,173,230,168.75,266,159.25,1910.5,287.5,93.4,36.37590324,899.8,424.8,762.5,497.7
432910,129.0625,28.79166667,115.1666667,551774,210.6666667,43.25,24.95219956,4733.4674,300.6666667,127.3333333,173.3333333,228.3333333,167,264.1666667,157.3333333,1908.533333,286.9666667,93.3,36.28475673,898.3,424.6333333,761.8333333,496.7333333
432920,129.0625,28.875,51,67548,213,43.58333333,25.19267823,4729.885642,302,129,173,230,169,266,159.25,1909.8,287.5,93.3,36.3906864,899.5,424.5,762.3,497.3
432951,129.1875,29.125,26.36,7296339,208,43.77222222,24.20544623,4862.732932,303.0666667,122.2,180.8666667,226.2666667,163.0666667,262.9,153.1333333,1904.96,295.8533333,91.96666667,38.98865289,911.9333333,411.7933333,764.3,498.4466667
432962,129.3125,29.20833333,9.8,1278730,209.1666667,41.88888889,23.62298563,4825.144714,302.1666667,124.8333333,177.3333333,227.5,197.0416667,263.5,154.7083333,1882.65,296.2666667,89.16666667,39.69644251,904.5,403.2166667,754,491.75
442914,129.5625,29.45833333,138.1533333,7487668,197.7333333,42.57222222,22.83656203,5097.721084,295.1333333,108.6666667,186.4666667,214.9833333,178.9,254.55,139.5,1986.253333,310.4733333,93.56,39.58237634,951.7533333,419.3733333,799.46,508.16
442935,129.6875,29.625,182.9027778,26703912,193.3055556,42.19907407,22.46635609,5208.079999,290.25,102.5277778,187.7222222,214.8472222,143.6875,251.3055556,133.7430556,2225.241667,332.1916667,99.75833333,37.26426515,1049.016667,472.1638889,903.3361111,563.8444444
442944,129.5625,29.70833333,51.28571429,2077138,201.5714286,44.05952381,23.41923301,5153.593628,298.7142857,110.5714286,188.1428571,222.0357143,187.1785714,259,142.7142857,1918.571429,316.1571429,89.64285714,42.74016456,935.2857143,391.0428571,776.3714286,505.8857143
442945,129.6875,29.70833333,93.95,1217513,199.5,44.83333333,23.72235442,5190.560517,296.75,107.75,189,220.3125,149.875,257.125,140.0625,2178.475,330.85,87.8,38.27251899,1029.775,454.075,884.15,538
442956,129.8125,29.79166667,135.84,2754910,195,44.05,22.71006388,5324.130888,294.6,100.6,194,217.3,144,254.2,134.15,2327.34,342.38,103.3,36.69670663,1096.68,499.74,951.64,591.44
442957,129.9375,29.79166667,141.65,5576817,192.5,43.05833333,22.34646953,5339.62878,290.9,98.3,192.6,214.9,141.25,251.75,131.375,2317.61,341.55,103.04,36.67819539,1091.22,497.6,947.33,588.97
442964,129.5625,29.875,136.8,4446480,196.7,43.225,22.53320495,5288.818099,295.9,104,191.9,215.675,181.9,255.65,136.425,1959.94,319.79,91.57,42.98157072,958.42,394.53,788.82,514.69
442966,129.8125,29.875,248.3857143,17271210,188.3809524,41.90476191,21.83965568,5368.134013,286.1904762,94.42857143,191.7619048,211.0595238,136.6785714,247.8095238,126.75,2313.304762,339.3142857,100.6285714,36.90484063,1088.619048,489.2714286,941.2095238,586.2619048
442967,129.9375,29.875,154.0636364,8753372,193.6363636,43.02272727,22.21155676,5321.817457,293.6363636,99.90909091,193.7272727,215.8636364,142.7272727,252.7045455,132.7272727,2329.418182,345.4454545,100.3363636,37.33449281,1100.090909,491.2545455,952.6454545,587.0363636
442977,129.9375,29.95833333,147.55,12875403,193.55,44.12083333,22.54758297,5364.511197,294.75,99.05,195.7,215.9125,178.1125,253.1875,132.225,2053.63,338.715,99.14,42.49428819,997.17,418.545,837.955,527.895
452907,129.9375,30.04166667,62.2,534440,201,45.20833334,23.48509383,5312.289081,299,106.5,192.5,222.5,186,260.25,140.5,2030.65,332.3,97,42.1558097,984.85,415.65,825.35,523.35
453000,130.0625,30.04166667,4.9,11130,196,44.75,23.1865285,5334.017475,295,102,193,218.5,181.25,255.75,135.5,2055.1,344.4,99.1,43.1298527,1002.5,419.5,843.4,525.2
453023,130.4375,30.20833333,97.53333333,11833633,190.3333333,57.50555556,27.48583621,5565.620299,294,84.86666667,209.1333333,187.0666667,135.5,252.4333333,126.7666667,3466.22,600.5666667,141.7733333,44.28996812,1718.066667,705.7666667,1427.313333,850.4266667
453024,130.5625,30.20833333,101.48,15867817,190.8,56.12916667,27.34073326,5543.884387,291.35,86.15,205.2,187.4,136.4125,252.7,127.525,3337.34,575.9,126.24,46.51492017,1683.93,637.655,1391.18,783.62
453033,130.4375,30.29166667,635.2961039,79658361,159.8961039,53.03030303,25.24440313,5864.72858,261.974026,52.20779221,209.7662338,183.2564935,100.9220779,224.7045455,92.22402597,3868.466234,645.7064935,160.687013,42.78018081,1871.015584,768.0922078,1684.227273,932.325974
453034,130.5625,30.29166667,927.7121212,107087264,141.5555556,47.23737374,23.01175633,5958.354885,240.5858586,35.41414141,205.1717172,173.270202,81.31060606,206.9015152,72.27272727,3927.389899,647.9737374,155.9090909,43.79669509,1923.810101,759.379798,1737.389899,919.5232323
453035,130.6875,30.29166667,80.82105263,15680086,189.3684211,61.31140351,28.36593883,5689.386648,296.1578947,80.05263158,216.1052632,189.75,132.7105263,252.8026316,124.2894737,3816.357895,604.9894737,169.0421053,39.11142458,1799.384211,781.8263158,1584.284211,932.8421053
453043,130.4375,30.375,668.6641304,94488175,159.6195652,54.35235507,24.80571896,5907.507349,269.5,50.75,218.75,178.9429348,100.0217391,224.9076087,91.45380435,3881.782609,625.675,171.0684783,39.20452065,1818.190217,811.0717391,1660.706522,971.225
453044,130.5625,30.375,700.1737374,107632616,156.3232323,52.65488215,24.41435189,5889.501675,264.959596,49.51515152,215.4444444,178.7626263,97.03030303,221.2878788,88.18686869,4155.029293,652.830303,185.9323232,37.78150716,1925.631313,878.3888889,1779.809091,1041.685859
453045,130.6875,30.375,152.5878788,27503261,184.6060606,59.8030303,27.59290441,5721.959811,292.7575758,76.15151515,216.6060606,184.9545455,132.2575758,248.4015152,119.0757576,4123.969697,654.7151515,204.6151515,36.4311353,1902.275758,924.230303,1666.448485,1079.106061
453046,130.8125,30.375,58.39166667,8402127,191.0833333,55.38194444,25.77782657,5736.97452,299.9166667,85.08333333,214.8333333,192.6666667,140.5208333,255.1875,125.6041667,2983,515.9666667,138.5833333,41.01521193,1414.533333,668.225,1204.525,777.15
453047,130.9375,30.375,57.58947368,50065605,189.8596491,54.89766082,25.3634092,5746.469959,301.3157895,84.89473684,216.4210526,204.25,134.5921053,253.995614,124.2105263,2953.907018,516.0912281,136.4578947,41.84398123,1409.059649,653.9473684,1202.896491,761.8894737
453051,130.1875,30.45833333,147.6255319,33678168,188.9148936,46.41666667,22.76304902,5574.361029,293.2553191,89.40425532,203.8510638,184.2925532,165.0106383,250.6702128,125.0319149,2874.265957,520.5914894,140.2808511,43.93991219,1400.66383,634.1021277,1129.968085,769.8744681
453052,130.3125,30.45833333,70.84,2272918,193.8,50.3,23.86424302,5593.421827,300.6,89.8,210.8,189.5,160.8,255.45,129.6,2909.2,524.14,144.78,43.50197351,1411.48,646.6,1149.06,782.1
453053,130.4375,30.45833333,177.4666667,19384929,187.2916667,59.87152778,27.47147071,5674.598464,297.75,79.75,218,184.71875,142.3333333,250.6875,122.4479167,3315.075,508.5125,164.7,34.45200488,1512.5,767.6333333,1322.595833,899.775
453054,130.5625,30.45833333,187.6482759,23279331,185.2068966,58.41666667,27.02815513,5667.964362,294.5862069,78.37931034,216.2068966,182.6293103,132.1724138,248.4310345,120.3448276,3456.434483,522.0827586,172.3724138,33.38880449,1558.851724,802.9517241,1386.637931,935.5827586
